#CHR	start	end	T00h	T02h	T06h	T12h	T18h	T24h
4	4140000	4140400	0.1863	0.0398	-0.3384	0.4227	-0.2014	0.2866
4	4209499	4209899	0.0923	-0.0537	-0.2332	-0.3197	-0.4023	0.1038
4	4260000	4260400	0.2978	0.0006	-0.1673	0.0920	-0.5706	-0.4967
4	4360098	4360498	-0.0535	0.0521	-0.1475	0.0749	0.0504	0.1410
4	4380000	4380400	-0.0185	-0.1559	-0.0207	-0.7359	-0.5012	-0.2235
4	4449499	4449899	1.3557	1.3297	0.9562	1.4813	1.5661	2.1358
4	4500000	4500400	0.2337	-0.5759	0.3523	-0.0248	0.2770	-0.0412
4	4569499	4569899	0.6062	-0.0506	0.3831	-0.4627	-0.2268	0.1254
4	4620000	4620400	-0.1216	0.0693	0.5426	-0.0132	0.0364	0.0854
4	4720098	4720498	-0.6098	-0.1372	0.5532	-0.3030	0.1040	-0.5471
4	4740000	4740400	-0.0237	-0.4342	-0.7491	-0.3401	0.2300	0.1840
4	4809499	4809899	-0.1869	-0.2731	0.3392	-0.3753	-0.1604	0.0372
4	4929499	4929899	0.6057	-0.4232	0.7468	-0.8257	0.5603	0.3423
4	5080098	5080498	-0.1260	-0.4312	-0.1935	-0.0340	-0.5487	-0.1637
4	5169499	5169899	-0.2273	-0.0802	-0.4180	0.4057	0.1548	-0.4756
4	5289499	5289899	-0.4582	0.0802	0.0577	0.5191	0.4462	-0.5600
4	5440098	5440498	-0.0713	0.3098	-0.1472	0.0708	-0.1751	0.4363
4	5529499	5529899	0.3926	0.1513	0.1508	0.2074	0.0717	-0.6189
4	5649499	5649899	-0.8445	0.1926	-0.2080	-0.1421	-0.3080	0.2326
4	5800098	5800498	0.0500	-0.3838	-0.4091	-0.0674	0.3900	0.1057
4	5889499	5889899	1.1819	0.6412	1.4853	0.6633	1.3993	1.1436
4	6009499	6009899	0.0838	-0.5017	-0.6069	0.1960	0.2628	0.1052
4	6160098	6160498	1.0055	1.1850	1.4135	1.4931	1.2026	1.4495
4	6249499	6249899	0.2675	-0.3986	0.2034	0.1860	0.0338	-0.4304
4	6369499	6369899	0.3366	0.2525	0.3603	-0.2437	-0.1632	-0.0980
4	6520098	6520498	-0.3661	0.0280	0.5458	-0.4098	0.1556	-0.6589
4	6609499	6609899	-0.9627	0.1857	-0.0531	-0.4811	-0.2015	0.2093
4	6729499	6729899	0.4137	-0.0388	-0.0928	0.6951	0.1416	0.0693
4	6880098	6880498	-0.2644	-0.2491	-0.3321	-0.0483	-0.0250	-0.2215
4	6969499	6969899	-0.0188	-0.6798	0.3484	0.2191	0.2236	0.2833
4	7089499	7089899	0.7771	0.6027	0.9776	0.9383	0.9674	1.3903
4	7240098	7240498	0.4306	-0.1277	0.4569	0.2370	-0.2684	-0.2216
4	7329499	7329899	-0.7996	-1.4851	-1.0493	-1.3757	-1.7225	-1.4544
4	7449499	7449899	0.5060	0.7916	0.9868	1.9437	1.8642	1.4469
4	7600098	7600498	-0.1819	0.1259	-0.3345	-0.7631	0.4810	-0.4533
4	7689499	7689899	-0.7454	-0.5736	0.0950	-0.4112	0.2490	0.0417
4	7809499	7809899	-0.5609	0.3090	0.2064	-0.0263	-0.2589	-0.1624
4	7960098	7960498	-0.4824	0.3915	0.1682	-0.1382	-0.3075	0.0334
4	8049499	8049899	-0.3332	0.3896	0.2646	0.3245	0.1261	-0.3335
4	8169499	8169899	-0.0172	-0.6052	-0.2216	0.0994	0.6554	-0.3347
4	8320098	8320498	0.4314	-0.2734	-0.0269	0.3650	0.0033	0.0404
4	8409499	8409899	0.6848	1.1276	1.2380	1.3478	2.2297	1.8010
4	8529499	8529899	-0.2040	0.0840	-0.2577	0.4795	-0.3583	0.1636
4	8680098	8680498	-0.6561	-0.8986	-1.4081	-1.9760	-1.9919	-1.8776
4	8769499	8769899	-1.0865	-1.1554	-1.7733	-1.0012	-2.0744	-1.3617
4	8889499	8889899	0.3691	-0.2369	0.3195	-0.6485	0.4942	-0.3292
4	9040098	9040498	0.1713	0.4770	0.2193	-0.1827	0.0847	0.0261
4	9129499	9129899	0.2757	0.0075	0.3262	0.2339	0.1696	0.0987
4	9249499	9249899	-0.4092	0.1813	-0.0094	-0.0738	-0.4320	-0.3372
4	9400098	9400498	-0.0975	0.2006	0.0328	0.4040	0.9109	-0.0132
4	9489499	9489899	0.1154	-0.2566	0.4607	0.6380	0.2976	-0.2238
4	9609499	9609899	-0.2350	-0.3819	-0.0597	-0.1130	0.0964	0.2544
4	9760098	9760498	0.4656	-0.2385	-0.6546	-0.0357	0.1438	-0.2060
4	9849499	9849899	-0.0116	-0.2166	0.3269	-0.0365	0.1076	-0.0047
4	9969499	9969899	-0.9983	-0.6138	-1.6785	-1.6002	-1.5620	-2.2464
4	10120098	10120498	-0.6191	0.2109	-0.2831	-0.2221	0.1350	0.2520
4	10209499	10209899	0.5040	-0.5259	0.6951	0.5720	-0.2391	0.4355
4	10329499	10329899	-0.2790	-0.5405	-0.0923	0.6842	0.2157	-0.3205
4	10480098	10480498	-0.0748	-0.3645	0.4601	0.4099	0.7166	-0.1452
4	10569499	10569899	-0.0820	0.0729	0.0418	-0.1264	0.1938	0.0243
4	10689499	10689899	-0.2291	0.3663	0.0557	0.4017	-0.0830	-0.2452
4	10840098	10840498	0.1170	0.5004	-0.1648	0.5770	0.4099	0.9013
4	10929499	10929899	-0.1381	0.2312	-0.2063	0.0884	-0.0845	0.0046
4	11049499	11049899	-0.2435	0.6156	-0.2928	0.0004	-0.1842	-0.3427
4	11200098	11200498	0.1000	0.3668	0.1989	-0.1032	-0.0388	-0.0062
4	11289499	11289899	0.7261	0.6790	0.8525	1.6746	0.9960	2.6434
4	11409499	11409899	0.3929	-0.4342	0.3851	-0.2908	0.1812	0.0698
4	11560098	11560498	-0.0592	-0.0286	-0.2317	0.1411	0.5080	0.0466
4	11649499	11649899	0.2549	0.2266	-0.0693	-0.0559	-0.2770	0.0201
4	11769499	11769899	-0.1342	-0.4609	-0.4597	-0.0715	0.6333	0.8438
4	11920098	11920498	0.3697	-0.2286	-0.1245	0.3179	-0.0456	-0.0363
4	12009499	12009899	0.4591	0.1706	0.3240	0.0584	-0.1712	0.3196
4	12129499	12129899	-0.1695	-0.4936	0.1948	-0.2588	-0.1825	-0.2604
4	12280098	12280498	-0.1890	0.5255	-0.3667	0.7396	-0.7397	0.6028
4	12369499	12369899	-0.3797	1.0109	-0.2908	0.4124	0.0933	-1.0212
4	12489499	12489899	-0.1163	0.0494	-0.3869	-0.1683	0.3421	0.2563
4	12640098	12640498	0.1397	-0.2247	0.2230	0.1890	-0.3977	0.1554
4	12729499	12729899	0.2719	0.0944	0.1704	0.0521	0.3659	-0.0877
4	12849499	12849899	0.7594	1.5178	1.5221	1.3410	1.0768	1.2362
4	13000098	13000498	-0.5760	-0.0615	0.1929	0.1805	-0.3663	0.4948
4	13089499	13089899	-0.1973	-1.0185	-1.1927	-1.2486	-1.6891	-1.5090
4	13209499	13209899	0.1022	-0.1333	-0.1369	-0.1393	-0.0254	-0.2236
4	13360098	13360498	0.1046	-0.8725	0.4649	-0.6342	-0.0432	-0.4153
4	13449499	13449899	-0.2458	-0.0977	-0.9453	0.5955	0.4534	0.0522
4	13569499	13569899	-0.2662	0.3355	-0.0593	-0.3067	-0.0552	-0.4813
4	13720098	13720498	0.7408	0.0802	-0.0208	0.0364	0.2050	0.3336
4	13809499	13809899	0.3925	1.5728	1.5442	1.5123	1.7772	1.6081
4	13929499	13929899	0.1436	0.5384	0.3473	0.3350	0.1276	0.3178
4	14080098	14080498	0.5167	0.4419	-0.0254	-0.4787	-0.0598	-0.3153
4	14169499	14169899	-0.1504	-0.2112	0.4482	0.3541	0.7593	0.2391
4	14289499	14289899	0.0447	0.1424	-0.1791	0.4683	-0.1524	0.2933
4	14440098	14440498	-0.1183	-0.3248	-0.4704	0.6509	-0.1706	-0.4635
4	14529499	14529899	0.4615	0.0047	-0.4956	0.4595	-0.8369	0.1508
4	14649499	14649899	0.4286	-0.2247	0.1295	-0.3334	-0.3235	-0.0946
4	14800098	14800498	0.4962	0.3846	0.0998	-0.5211	0.1095	0.1501
4	14889499	14889899	0.3971	0.5151	0.2676	-0.0490	-0.0438	-0.1088
4	15009499	15009899	0.5593	0.1026	-0.1067	0.0033	0.6415	0.3315
4	15160098	15160498	0.3548	0.0318	0.3389	0.0184	0.1146	0.5141
4	15249499	15249899	-0.1397	0.0836	-0.1321	-0.0553	-0.0895	0.1946
4	15369499	15369899	-0.3340	0.4779	0.4171	-0.1471	0.2426	0.1061
4	15520098	15520498	0.1815	-0.1947	0.5538	-0.5593	-0.0430	0.0524
4	15609499	15609899	-0.1558	0.4923	-0.1653	-0.2321	0.0312	-0.2721
4	15729499	15729899	0.3416	-0.3549	-0.4776	0.4834	-0.3472	0.0640
4	15880098	15880498	-0.4635	0.2895	-0.6806	-0.2621	0.8360	-0.2127
4	15969499	15969899	0.1071	-0.4858	-0.2477	-0.4557	-0.8451	-0.4129
4	16089499	16089899	0.4304	0.0899	0.1932	-0.2938	-0.3424	-0.3001
4	16240098	16240498	0.0868	0.0203	-0.1983	-0.5731	-0.3604	-0.2289
4	16329499	16329899	-0.0003	-0.1760	0.5825	-0.2897	-0.1796	-0.0902
4	16449499	16449899	0.5121	-0.2047	-0.1067	-0.1863	0.2409	-0.1719
4	16600098	16600498	0.0099	0.3309	0.1246	0.4239	0.0089	-0.1387
4	16689499	16689899	0.7473	0.0654	-0.2379	0.0148	-0.7104	0.3888
4	16809499	16809899	1.2704	0.8496	1.1437	1.6008	1.6291	1.2741
4	16960098	16960498	-0.8183	0.3572	-0.4320	0.0864	0.0035	-0.4660
4	17049499	17049899	-0.7035	0.4737	-0.3032	-0.4443	0.3141	0.0119
4	17169499	17169899	0.1035	-0.2259	0.3837	-0.2844	0.2965	0.0774
4	17320098	17320498	-0.2852	-0.0953	0.3981	0.5882	0.2690	0.1911
4	17409499	17409899	-0.1130	0.1503	0.5059	-0.2578	0.2658	0.0984
4	17529499	17529899	-0.8578	0.8000	-0.8382	-0.1012	-0.7155	0.0138
4	17680098	17680498	0.2731	-0.2440	-0.0394	0.1904	-0.3575	0.0522
4	17769499	17769899	0.3247	-0.1575	-0.8805	0.6378	-0.3137	0.0332
4	17889499	17889899	-0.2164	-0.4816	0.4667	-0.1819	0.1314	-0.0806
4	18040098	18040498	0.5143	0.3008	-0.0069	-0.1326	-0.0278	-0.2347
4	18129499	18129899	-0.0292	-0.0811	-0.6372	-0.5513	-0.0366	-0.2548
4	18249499	18249899	0.1852	-0.0441	0.3084	0.0603	-0.0764	0.0306
4	18400098	18400498	0.4638	-0.0502	0.4008	-0.2439	-0.1516	0.3426
4	18489499	18489899	-0.3514	0.4089	0.0520	0.1265	-0.0161	0.3235
4	18609499	18609899	0.2149	0.0656	-0.1613	0.4273	0.1153	0.1207
4	18760098	18760498	1.3553	1.2952	1.1474	1.4655	1.7888	1.4511
4	18849499	18849899	-0.0648	-0.0413	0.3292	0.0176	-0.1292	-0.3978
4	18969499	18969899	-0.0673	0.4752	0.6352	0.3143	0.0423	-0.2735
4	19120098	19120498	-0.6356	0.1141	-0.7181	0.1038	-0.8978	-0.2247
4	19209499	19209899	-0.4451	-0.4419	0.1465	-0.0175	-0.2117	0.8100
4	19329499	19329899	0.0043	-0.1709	0.2181	0.1743	0.3327	0.2628
4	19480098	19480498	-0.1509	0.7263	0.1461	0.4261	-0.1759	0.0017
4	19569499	19569899	-0.5322	-0.4236	-0.8273	-0.4136	-0.8442	-1.1580
4	19689499	19689899	-0.9199	0.0704	-0.3662	-0.3156	0.2681	-0.1611
4	19840098	19840498	0.6400	0.2824	-0.2555	-0.0040	0.1574	-0.3072
4	19929499	19929899	0.3664	0.1329	-0.2894	0.1809	-0.0954	0.3638
4	20049499	20049899	-0.3783	-0.0673	-0.3532	0.1837	-0.7282	0.0013
4	20200098	20200498	0.9583	0.6846	1.5492	1.0777	1.6695	2.0042
4	20289499	20289899	0.0031	-0.0739	-0.1364	0.2302	0.4887	0.1918
4	20409499	20409899	0.8336	-0.2697	0.4510	0.2246	0.6573	-0.1136
4	20560098	20560498	1.0674	0.7996	1.5504	1.3756	2.2112	1.0514
4	20649499	20649899	0.0977	-0.1450	0.0888	0.0709	-0.4209	0.5042
4	20769499	20769899	1.4078	1.3639	0.8841	1.5099	1.8650	1.9911
4	20920098	20920498	-0.1857	0.1552	-0.3634	-0.4246	0.2718	0.0053
4	21009499	21009899	0.0503	-0.1571	-0.6921	-0.1237	-0.7409	0.6933
4	21129499	21129899	0.1240	0.5270	-0.1341	0.2596	-0.3362	0.2688
4	21280098	21280498	0.2366	0.2008	0.4920	0.0388	-0.2437	-0.5161
4	21369499	21369899	0.3846	0.2119	-0.3194	-0.2064	-0.3169	-0.3599
4	21489499	21489899	0.0199	-0.4306	-0.0817	-0.1095	0.3314	-0.0760
4	21640098	21640498	0.2218	-0.3827	-0.5773	0.4021	0.0455	-0.2791
4	21729499	21729899	-0.3329	-0.7486	-0.6001	-0.9119	-1.3305	-1.4504
4	21849499	21849899	-0.2219	0.3933	0.2234	-0.4645	0.3480	-0.2417
4	22000098	22000498	-0.4022	0.1573	-1.0072	-0.4380	0.4393	0.3910
4	22089499	22089899	-0.2213	-0.1801	-0.0082	-0.4158	0.0872	-0.1895
4	22209499	22209899	-0.2636	-0.2311	0.1862	-0.1325	0.1131	-0.3072
4	22360098	22360498	-0.0819	0.4238	-0.2073	-0.6534	-0.7828	-0.0404
4	22449499	22449899	-0.1893	-0.5789	-0.6215	0.1026	-0.2726	-0.1425
4	22569499	22569899	-0.3622	-1.1008	-1.0118	-0.8673	-0.9646	-0.6509
4	22720098	22720498	0.1906	0.6656	0.2534	0.2500	0.8285	-0.0917
4	22809499	22809899	-0.1017	-0.4840	0.5078	-0.2236	0.0587	0.7705
4	22929499	22929899	-0.7380	-0.4477	0.2246	-0.3886	-0.5094	0.4087
4	23080098	23080498	0.2944	0.4411	0.0231	-0.3317	0.3481	0.7286
4	23169499	23169899	-0.1949	-0.2516	-0.2726	0.0643	0.5282	0.3834
4	23289499	23289899	-0.1051	-0.1337	0.1462	0.0509	-0.3508	0.3989
4	23440098	23440498	0.2366	-1.3052	0.2373	-0.2695	-0.3542	0.4127
4	23529499	23529899	0.0740	0.1542	0.1605	0.0527	0.3736	-0.1941
4	23649499	23649899	0.1456	-0.4881	-0.2452	0.1308	-0.2440	-0.2539
4	23800098	23800498	-0.1554	-0.0283	0.0871	0.1563	-0.0853	-0.0248
4	23889499	23889899	0.3145	0.2587	-0.2830	0.0344	0.1712	0.0823
4	24009499	24009899	-0.0333	-0.3668	0.2462	-0.0397	-0.3177	0.5118
4	24160098	24160498	-0.4495	-0.0912	-0.3227	0.2229	0.1066	0.1488
4	24249499	24249899	0.5995	-0.1300	0.1260	-0.4038	0.5266	-0.2266
4	24369499	24369899	-0.4015	-0.4715	-0.4538	-0.7077	-1.3995	-1.1806
4	24520098	24520498	0.2026	0.5001	-0.3407	-0.5156	0.0391	0.0453
4	24609499	24609899	0.8213	-0.4127	-0.5390	-0.4064	0.2670	-0.2829
4	24729499	24729899	0.1876	-0.0342	0.0149	0.0174	-0.8038	0.3352
4	24880098	24880498	0.3230	-0.5978	0.0327	0.1896	-0.7451	-0.4036
4	24969499	24969899	-0.0561	-0.1257	-0.6250	-0.7783	-0.3400	-1.0415
4	25089499	25089899	0.1352	-0.0347	0.0399	-0.0956	-0.0833	-0.2822
4	25240098	25240498	0.6941	0.9258	1.4436	0.9951	1.1888	1.5304
4	25329499	25329899	0.4003	0.1401	0.6777	-0.6742	-0.0405	0.1097
4	25449499	25449899	-0.1485	0.1912	0.1034	0.0380	0.2480	0.0960
4	25600098	25600498	-0.1821	0.3404	-0.6181	0.9982	-0.3962	-0.0075
4	25689499	25689899	-0.1514	-0.3704	0.2030	0.5448	-0.0693	-0.2273
4	25809499	25809899	-0.0053	-0.4533	-0.4235	-0.2024	0.2551	-0.3477
4	25960098	25960498	-0.0208	-0.3931	0.1074	0.5290	0.0105	0.0251
4	26049499	26049899	0.2177	-0.4224	-0.4429	-0.4613	-0.0230	-0.0538
4	26169499	26169899	-1.2334	-1.5383	-0.8820	-0.8612	-1.2397	-1.9007
4	26320098	26320498	0.3398	-0.3495	-0.1427	0.1961	-0.2366	0.3994
4	26409499	26409899	0.4870	-0.1677	0.2697	0.0600	-0.6437	0.5983
4	26529499	26529899	0.5209	0.5420	-0.3381	-0.0473	-0.2084	-0.4011
4	26680098	26680498	0.1268	0.4314	0.0070	0.1381	0.1344	-0.3196
4	26769499	26769899	0.1797	-0.1854	0.4038	0.3925	0.1293	0.1129
4	26889499	26889899	-0.3811	0.2332	-0.2328	-0.3681	0.3339	0.4992
4	27040098	27040498	0.9181	-0.2165	-0.1251	-0.0672	0.1671	-0.4949
4	27129499	27129899	0.3667	-0.0261	-0.0750	0.0630	-0.1743	-0.0520
4	27249499	27249899	0.0200	0.4335	-0.4626	0.3995	0.1088	-0.0593
4	27400098	27400498	-0.5741	-0.0190	0.3923	0.5267	-0.1541	-0.4664
4	27489499	27489899	0.9288	0.9328	0.8146	1.3720	1.0387	1.6876
4	27609499	27609899	0.9526	0.9710	1.9775	1.4723	0.9171	2.0579
4	27760098	27760498	0.2940	-0.2357	-0.2911	-0.2301	0.3641	0.1411
4	27849499	27849899	0.0501	-0.2995	-0.5345	0.5217	-0.4815	0.1495
4	27969499	27969899	-0.0180	0.1082	0.0009	0.8087	0.1785	-0.0900
4	28120098	28120498	-0.0468	-0.2251	0.1127	0.3067	0.5033	0.0884
4	28209499	28209899	0.1498	0.2060	0.0987	-0.1825	-0.2266	-0.5476
4	28329499	28329899	0.3065	0.8244	-0.2778	-0.2877	-0.0046	-0.4216
4	28480098	28480498	0.4073	-0.1527	-0.1288	0.1364	-0.5350	0.1409
4	28569499	28569899	0.6360	0.4774	0.7345	0.9662	0.5206	2.1159
4	28689499	28689899	0.9148	1.0991	1.3110	1.4430	1.8519	1.5652
4	28840098	28840498	0.4917	0.5073	-0.1566	-0.3454	0.1807	0.1244
4	28929499	28929899	-0.2377	-0.3691	-0.0475	0.1378	0.0364	0.2735
4	29049499	29049899	0.2922	0.7150	1.0202	1.2630	1.7742	1.3882
4	29200098	29200498	1.2659	1.1938	1.1974	1.2278	1.9691	2.0310
4	29289499	29289899	0.1376	-0.4490	-0.3872	0.2125	-0.9589	-0.2589
4	29409499	29409899	1.3153	1.4297	0.6041	1.6771	2.0439	1.9356
4	29560098	29560498	0.8651	1.1100	0.8150	1.5128	1.1957	2.0465
4	29649499	29649899	-0.3087	-0.9128	-0.5190	-0.9821	-0.6101	-1.3188
4	29769499	29769899	0.3418	0.1466	-0.2103	-0.6569	0.5321	0.2495
4	29920098	29920498	-0.0935	-0.6648	0.1669	0.2778	-0.1201	0.1933
4	30009499	30009899	-0.1288	-0.2019	0.1995	0.2779	-0.5159	-0.4415
4	30129499	30129899	0.1066	0.1608	0.3956	-0.0869	-0.4135	0.4091
4	30280098	30280498	-0.4272	0.0735	0.6541	0.4592	0.3169	0.3834
4	30369499	30369899	0.0768	0.3926	-0.2351	0.7057	0.1218	0.3090
4	30489499	30489899	0.0370	-0.1641	-0.0171	0.7759	0.2221	-0.1993
4	30640098	30640498	0.1212	1.8224	1.3331	1.1860	1.9038	1.4977
4	30729499	30729899	-0.1119	-0.1117	-0.0035	0.0502	0.7522	-0.3904
4	30849499	30849899	-0.2938	0.0571	-0.2270	-0.2159	-0.7798	-0.2169
4	31000098	31000498	-0.2229	0.0828	0.1842	-0.1133	-0.0261	-0.2005
4	31089499	31089899	-0.3719	-0.2428	0.5102	-0.4563	0.0155	0.2548
4	31209499	31209899	-0.0142	-0.1809	0.3652	-0.2237	0.1272	-0.2209
4	31360098	31360498	-0.1534	-0.3201	0.9061	-0.3443	-0.1651	-0.0036
4	31449499	31449899	-0.6530	-0.0172	-0.2662	-0.2196	0.1708	-0.1983
4	31569499	31569899	0.4025	-0.0601	-0.0183	0.0641	-0.2606	0.7579
4	31720098	31720498	0.6835	0.1373	-0.1076	0.0286	-0.0376	0.1255
4	31809499	31809899	-0.1433	0.5145	0.4974	0.3141	0.0660	-0.3756
4	31929499	31929899	1.0951	0.7694	1.3143	1.3399	1.9460	1.3382
4	32080098	32080498	0.3133	-0.2629	0.1177	-0.0492	-0.1018	0.3741
4	32169499	32169899	-0.4513	0.0024	0.2076	0.4771	0.1029	0.1540
4	32289499	32289899	-0.2232	-0.1158	-0.3854	0.1067	-0.2302	-0.1667
4	32440098	32440498	-0.1755	0.0583	0.1710	0.2675	0.1068	0.0177
4	32529499	32529899	0.2429	-0.3071	0.1539	-1.0374	0.1642	0.3086
4	32649499	32649899	0.9216	0.8924	1.2597	1.8008	0.9412	1.9912
4	32800098	32800498	-0.1754	-0.3604	-0.5873	0.1684	-0.0627	0.4454
4	32889499	32889899	0.3565	-0.2273	-0.3958	0.2065	-0.1513	-0.0755
4	33009499	33009899	-0.0234	-0.2292	-0.2271	0.4703	-0.6865	-0.0623
4	33160098	33160498	-0.4340	-0.1149	0.0988	0.1892	-0.0496	-0.6843
4	33249499	33249899	0.7041	-0.4193	-0.0231	-0.1224	-0.2339	-0.2512
4	33369499	33369899	-0.0394	-0.0583	-0.1726	-0.2246	0.6321	-0.7569
4	33520098	33520498	0.2615	0.2439	-0.1167	-0.2809	0.3699	-0.0178
4	33609499	33609899	-0.0431	-0.5659	0.0027	-0.1811	0.0292	0.0079
4	33729499	33729899	0.1584	0.0545	0.5754	-0.2282	0.2357	0.1597
4	33880098	33880498	0.9584	0.2069	-0.1428	0.1325	0.3513	-0.6131
4	33969499	33969899	0.3890	0.3615	-0.4904	-0.2339	-0.4023	0.3936
4	34089499	34089899	0.1524	0.2501	0.4272	0.7286	0.0853	0.4392
4	34240098	34240498	-0.6003	0.1862	-0.2343	0.2963	-0.0174	-0.2651
4	34329499	34329899	0.1073	0.6647	-0.3647	-0.0884	-0.1254	0.4314
4	34449499	34449899	0.6184	0.1470	-0.0684	-0.1235	0.4675	0.3292
4	34600098	34600498	0.3455	-0.0892	0.0645	0.3250	-0.1624	-0.7995
4	34689499	34689899	0.1416	-0.1753	-0.0095	0.2143	0.8712	-0.4200
4	34809499	34809899	-0.1939	0.2944	-0.2870	0.2589	0.2404	-0.2195
4	34960098	34960498	0.3163	-0.6407	0.5784	0.1442	-0.2633	-0.0175
4	35049499	35049899	-0.3480	-0.2196	0.0278	-0.5016	0.1350	0.1548
4	35169499	35169899	0.1446	0.1513	-0.7227	-0.0337	-0.0950	0.3066
4	35320098	35320498	0.1866	0.1720	-0.7379	0.0174	0.5108	0.6614
4	35409499	35409899	-0.4911	0.1404	-0.3710	0.1417	0.3378	-0.2694
4	35529499	35529899	-0.5382	0.4978	0.4177	-0.1542	-0.1100	0.0087
4	35680098	35680498	-0.4625	0.0025	-0.3035	-0.2544	-0.2028	-0.0195
4	35769499	35769899	-0.0677	0.3939	-0.7746	-0.2926	-0.2724	0.6607
4	35889499	35889899	0.4324	0.0422	0.0739	0.2014	0.0956	-0.0989
4	36040098	36040498	-0.5992	-0.8762	-0.6075	-0.6415	-1.2625	-1.3314
4	36129499	36129899	0.0926	-0.0729	-0.5803	-0.3754	0.7135	-0.5760
4	36249499	36249899	-0.8384	-0.4139	-1.0601	-0.7345	-0.9761	-1.3740
4	36400098	36400498	-0.6060	-0.3711	-0.6188	0.2709	-0.4543	-0.0262
4	36489499	36489899	-0.4919	0.1014	0.0853	0.2047	0.2346	0.3193
4	36609499	36609899	-0.8712	-1.2069	-1.3972	-1.2695	-1.3607	-2.0541
4	36760098	36760498	0.1371	0.1613	-0.1677	0.2637	0.0596	0.2654
4	36849499	36849899	-0.7611	-0.1926	-0.6320	0.2780	-0.0455	0.0370
4	36969499	36969899	-0.4961	-0.1407	0.0897	-0.5493	0.3888	-0.2142
4	37120098	37120498	0.0463	-0.0949	-0.0785	-0.1242	0.0776	-0.3499
4	37209499	37209899	0.4374	-0.3132	0.2958	0.3282	-0.5933	0.0130
4	37329499	37329899	-0.1462	-0.3626	0.7690	0.1153	0.4709	-0.3512
4	37480098	37480498	0.2873	-0.3546	0.0288	0.7079	-0.0353	-0.1160
4	37569499	37569899	0.6375	-0.0234	-0.0923	0.2344	0.0711	0.0076
4	37689499	37689899	-0.0736	-0.0006	-0.2626	-0.5041	-0.2205	-0.4218
4	37840098	37840498	-0.3209	-0.0233	0.0020	0.1566	0.3014	-0.3108
4	37929499	37929899	0.1447	-0.4150	0.9430	-0.3571	0.2723	0.4780
4	38049499	38049899	-0.3266	0.2544	-0.0128	0.3923	0.2734	-0.1435
4	38200098	38200498	0.1064	0.1294	0.1376	-0.0158	-0.0225	-0.5373
4	38289499	38289899	0.2387	0.2179	-0.0060	0.2289	-0.3127	-0.1253
4	38409499	38409899	0.0818	0.5789	0.1274	-0.3833	-0.1876	-0.1871
4	38560098	38560498	0.7498	0.3541	0.0535	-0.5824	-0.1344	-0.2034
4	38649499	38649899	0.2413	-0.2225	0.1408	0.2748	-0.5551	0.1629
4	38769499	38769899	0.3121	-0.6311	0.0834	0.5684	-0.0022	0.2264
4	38920098	38920498	-0.3943	0.2482	-0.0881	-0.1955	-0.2267	0.1796
4	39009499	39009899	0.0079	0.0104	-0.2551	-0.6723	0.0884	-0.2767
4	39129499	39129899	-0.1179	-0.1833	0.1730	0.4405	-0.4480	0.0292
4	39280098	39280498	-0.0438	-0.2115	-0.3743	0.1481	-0.0396	-0.0139
4	39369499	39369899	-0.0965	-0.8274	-0.2536	-0.2729	0.0908	-0.2808
4	39489499	39489899	-0.3352	-0.5205	-0.3356	-0.4168	0.1419	0.0558
4	39640098	39640498	-0.0542	-0.0687	-0.5726	-0.2718	0.4346	-0.2700
4	39729499	39729899	-0.6119	-0.8171	-0.6497	-0.8463	-1.7550	-1.4610
4	39849499	39849899	0.0520	-0.1606	-0.3377	-0.2668	-0.1072	0.1828
4	40000098	40000498	0.3705	0.5900	0.1266	-0.4644	-0.5561	0.0890
4	40089499	40089899	-0.0955	0.2107	0.7113	0.1100	-0.0343	0.2615
4	40209499	40209899	0.3404	-0.6112	-0.6064	-0.0795	-0.0683	0.5518
4	40360098	40360498	0.0773	-0.2259	-0.2202	0.1521	-0.5389	-0.0589
4	40449499	40449899	0.4478	0.3617	-0.4427	0.1338	0.1610	0.4443
4	40569499	40569899	-0.2340	-0.0908	0.2276	0.2426	0.2481	0.0702
4	40720098	40720498	0.5458	-0.3676	-0.3584	0.1473	-0.1780	-0.0240
4	40809499	40809899	-0.3809	-0.1888	0.1939	-0.4969	0.5910	-0.4975
4	40929499	40929899	0.2065	0.2515	0.1934	0.1219	0.4845	-0.1510
4	41080098	41080498	0.2965	-0.5281	-0.4081	0.0306	0.3908	0.2680
4	41169499	41169899	-0.2709	-0.1842	0.3727	-0.2157	-0.9240	0.4526
4	41289499	41289899	0.1341	0.1638	0.2881	-0.2562	-0.1563	-0.6740
4	41440098	41440498	-0.1273	-0.9070	0.2439	0.3291	0.0998	0.0198
4	41529499	41529899	0.6250	-0.3228	0.4612	-0.2779	-0.3521	-0.0706
4	41649499	41649899	-0.3066	-0.1861	0.1877	0.4435	0.1829	-0.6747
4	41800098	41800498	0.1439	0.2814	-0.5545	0.4193	-0.0674	0.1941
4	41889499	41889899	0.2856	-0.2212	-0.1689	-0.1453	0.0960	-0.5129
4	42009499	42009899	-1.7103	-0.4933	-0.4806	-2.0028	-1.3334	-2.3152
4	42160098	42160498	-0.1640	-0.3113	-0.1611	0.3292	0.2795	-0.0070
4	42249499	42249899	0.3935	0.3310	0.6125	0.3060	0.3136	0.7792
4	42369499	42369899	-0.1351	-0.0790	0.5771	0.1814	0.0241	1.3717
